826615380357632002,3684,0,None,en
826598799820865537,230,4862,None,en
826598365270007810,2183,9458,None,en
826476773533745153,3894,17379,None,en
826240494070030336,2420,12534,None,en
826204788643753985,856,4601,None,en
826115272272650244,2875,14740,None,en
825876512159186944,1737,9925,None,en
825829644528148480,2336,12026,None,en
825535076884762624,16364,53993,None,en
825147591692263424,4188,17271,None,en
825120256414846976,1168,0,None,en
825026590719483904,1168,5910,None,en
824796380199809024,5105,0,None,en
824775126675836928,3278,14068,None,en
824663926340194305,1648,9942,None,en
824325613288833024,9895,11185,None,en
824297048279236611,3569,14234,None,en
824025158776213504,558,4576,None,en
823939628516474880,2541,10056,None,en
823719002937630720,10368,0,None,en
823699002998870016,2336,13213,None,en
823581115634085888,2446,12273,None,en
823333489516937216,22,662,None,und
823322678127919110,3719,14838,None,en
823269594223824897,9235,0,None,en
822975315408461824,3200,16370,None,en
822872901745569793,39923,124117,None,en
822859134160621569,2111,12460,None,en
822647212903690241,5958,0,None,en
822610361945911296,2736,13975,None,en
822489057087389700,5958,17116,None,en
822462944365645825,13158,26321,None,en
822244816520155136,9235,33123,None,en
822163064745328640,4380,0,None,en
821886076407029760,2142,10679,None,en
821813639212650496,3127,0,None,en
821765923262631936,1556,7906,None,en
821522889702862852,1632,7572,None,en
821421320206483457,5129,0,None,en
821407182352777218,3996,11107,None,en
821153421864615936,9,236,None,en
821149554670182400,1826,8114,None,en
821107785811234820,1975,9072,None,en
821044531881721856,2126,11964,None,en
820837357901512704,6241,0,None,en
820749716845686786,9220,29849,None,en
820690176645140481,3004,11588,None,en
820494788566847489,523,0,None,en
820446719150292993,2395,0,None,en
820314633777061888,523,3160,None,en
820078625395449857,5794,18656,None,en
820013781606658049,1082,0,None,en
819952236453363712,1082,5016,None,en
819924195358416896,4549,12239,None,en
819711362133872643,2877,12617,None,en
819588359383371776,1868,9160,None,en
819347104292290561,1116,6843,None,en
819238181065359361,379,2139,None,en
819227688460238848,6241,21799,None,en
819015337530290176,34547,0,None,en
819015331746349057,17797,0,None,en
819006400881917954,17798,43009,None,en
819004803107983360,34547,82709,None,en
818646164899774465,19460,0,None,en
818627210458333184,7060,21230,None,en
818614493328580609,2354,9302,None,en
818588835076603904,5698,0,None,en
818536468981415936,2273,10277,None,en
818307523543449600,7467,0,None,en
818259473185828864,2088,10423,None,en
818145370475810820,2369,11620,None,en
817908911860748288,740,4608,None,en
817827839487737858,25135,48654,None,en
817777686764523521,2521,10227,None,en
817536400337801217,2729,11128,None,en
817502432452313088,3145,0,None,en
817423860136083457,13604,31867,None,en
817415592588222464,890,5297,None,en
817181837579653120,7872,0,None,en
817171292965273600,1869,8312,None,en
817120970343411712,2413,11548,None,en
817056546584727552,1518,8140,None,en
816829038950027264,4392,0,None,en
816816676327063552,1896,9480,None,en
816697700272001025,2056,9245,None,en
816450570814898180,7467,28719,None,en
816336735214911488,1803,8166,None,en
816091915477250048,1990,8481,None,en
816062466425819140,944,0,None,en
816014286006976512,4882,0,None,en
815990720817401858,944,4688,None,en
815966073409433600,7872,21139,None,en
815745968457060357,3860,0,None,en
815736392542261248,2121,9310,None,en
815639385530101762,1553,7827,None,en
815390420867969024,3573,9828,None,en
814986499976527872,1187,7258,None,en
814638523311648768,2524,10695,None,en
814578408554463233,5461,0,None,en
814530161257443328,1740,8218,None,en
814153002265309185,8115,27264,None,en
813944609378369540,2958,0,None,en
813910438903693312,1733,8858,None,en
813812741911748608,13037,34645,None,en
813800681631023104,1649,7884,None,en
813217897535406080,6852,17674,None,en
813202720496779264,1706,8771,None,en
813187593374461952,4048,18841,None,en
813172488309972993,1809,8811,None,en
813157409116065792,2066,7380,None,en
813142292504645637,2244,8084,None,en
813130366689148928,418,4261,None,en
813127251579564032,2921,11212,None,en
813112105746448384,2571,9798,None,en
813096984823349248,3391,10039,None,en
813081950185472002,2596,9425,None,en
813066809284972545,1830,7545,None,en
813051746834595840,6865,19926,None,en
812781120811126785,1788,7152,None,en
812709060537683968,1352,6292,None,en
812503143955202048,1148,5742,None,en
812466873996607488,1802,7573,None,en
812372279581671427,3424,12941,None,en
811985624773361665,1312,6917,None,en
811744202451197953,1479,7163,None,en
811647686436880384,682,5321,None,en
811627233043480576,2853,12081,None,en
811386762094317568,5985,19875,None,en
810984652412424192,1332,5059,None,en
810896069567610880,1644,8550,None,en
810657578271330305,2468,10432,None,en
810284430598270976,10497,33335,None,en
810254108431155201,3168,13980,None,en
809920764300447744,3684,14784,None,en
809808892968534016,4582,0,None,en
809448704142938112,1370,6612,None,en
809220051211603969,5251,18895,None,en
809084759137812480,3307,12567,None,en
808838249661788160,2868,9645,None,en
808733504066486276,2034,7507,None,en
808501579447930884,2455,10765,None,en
808344865868283904,19460,40218,None,en
808134635716833280,5523,0,None,en
808106460588765185,2070,8390,None,en
808001312164028416,3313,11856,None,en
807621403335917568,3391,13860,None,en
807106840509214720,51682,111697,None,en
807059379405148160,6891,0,None,en
807010152071229440,3636,12481,None,en
806629075125202948,32398,70645,None,en
806620845233815552,5148,0,None,en
806576416489959424,1825,4664,None,en
806542213899489280,2218,9740,None,en
806242860592926720,10889,0,None,en
806219024703037440,1134,6136,None,en
805958939288408065,5017,0,None,en
805932879469572096,1802,7887,None,en
805826884734976000,1717,6244,None,en
805823200554876929,7483,0,None,en
805520635690676224,1552,5485,None,en
805487436403003392,2382,8354,None,en
805207613751304193,1628,7483,None,en
804738756058218496,3603,12995,None,en
804475857670639616,1892,5850,None,en
804413760345620481,3012,0,None,en
804026241225523202,15062,42080,None,en
803773340896923648,2591,9566,None,en
803692223237865472,6932,0,None,en
803638050916102144,3887,10381,None,en
803380650405482500,1769,7397,None,en
803321560782307329,4961,0,None,en
803276597545603072,2300,9557,None,en
802952499103731712,1875,8580,None,en
802624713319034886,2727,0,None,en
802600418706604034,1384,6767,None,en
802572683846291456,2358,8520,None,en
802323869084381190,5483,15348,None,en
802265048156610565,1298,6622,None,en
802239329049477120,2460,8648,None,en
802185808107208704,251,0,None,en
801958328846974976,1597,7368,None,en
801854953262350336,219,1725,None,en
801538201127157760,1954,7819,None,en
801285448605831168,773,5746,None,en
801167903437357056,5523,23173,None,en
801127390143516673,3699,0,None,en
801115127852503040,1985,7680,None,en
800859414831898624,91,647,None,en
800855607700029440,1519,0,None,en
800751577355128832,2637,10093,None,en
800513324630806528,2833,12503,None,en
800459316964663297,2063,9051,None,en
800443802682937345,4026,0,None,en
800388270626521089,2638,10624,None,en
800188575492947969,3697,0,None,en
800141422401830912,2395,14520,None,en
800018252395122689,12331,26918,None,en
799774291445383169,4374,0,None,en
799757965289017345,2004,7979,None,en
799422933579902976,1801,7690,None,en
799308762079035393,5092,0,None,en
799297110730567681,2568,9389,None,en
799063482566066176,2340,7700,None,en
798933969379225600,4161,12429,None,en
798925684722855936,1362,7160,None,en
798705661114773508,6222,0,None,en
798697898615730177,6103,0,None,en
798694562394996736,4643,0,None,en
798686750113755136,2181,0,None,en
798682547630837760,4435,0,None,en
798673117451325440,5227,0,None,en
798665375516884993,3678,0,None,en
798644042770751489,1746,0,None,en
798628517273620480,1867,0,None,en
798585098161549313,5277,0,None,en
798576900688019456,5489,0,None,en
798340744599797760,3142,0,None,en
798209839306514432,2425,9932,None,en
797971864723324932,2893,10963,None,en
797545162159308800,4620,13884,None,en
797236660651966464,6165,18948,None,en
797165961484890113,24,212,None,en
796904159865868288,8360,0,None,en
796865951799083009,1829,7316,None,en
796759840936919040,2837,11217,None,en
796563435802726400,6748,0,None,en
796484825502875648,1653,7190,None,en
796387464403357696,3893,10468,None,en
796177847564038144,13383,0,None,en
796149749086875649,13383,30545,None,en
796125600683540480,1686,4739,None,und
796116448414461957,2254,8647,None,en
796080075804475393,2169,8024,None,en
796031486298386433,3502,10277,None,en
795464331001561088,21988,46829,None,en
795400264262053889,2686,9521,None,en
795076730285391872,5105,15351,None,en
794983741416415232,3160,0,None,en
794926597468000259,2161,9687,None,en
794355576146903043,9671,0,None,en
794332329137291264,2539,9139,None,en
794205286408003585,3116,8769,None,en
793962221541933056,4582,15918,None,en
793845145112371200,1749,8778,None,en
793614319594401792,2930,0,None,en
793601777308463104,1518,7585,None,en
793500921481273345,2236,10130,None,en
793286476301799424,8602,23364,None,en
793271401113350145,2249,8258,None,en
793256262322548741,7812,18946,None,en
793241302385262592,3080,9996,None,en
793226087023144960,2718,9289,None,en
793210959003287553,2611,8485,None,en
793195938047070209,5280,14460,None,en
793180763617361921,1867,6572,None,en
793165685325201412,2629,8914,None,en
793150605191548928,1597,5856,None,en
793120401413079041,3689,12034,None,en
792913359805018113,3718,13612,None,en
792883833364439040,4005,10712,None,en
792773781206999040,1572,7003,None,en
792394556390137856,4018,12731,None,en
792050063153438720,1673,6777,None,en
791821351946420224,19725,0,None,en
791784077045166082,8909,0,None,en
791780927877898241,3560,0,None,en
791774931465953280,20782,42779,None,en
791672322847637504,2930,11154,None,en
791406955684368384,3860,12495,None,en
791312159183634433,2368,8326,None,en
791026214425268224,3818,0,None,en
790987426131050500,1992,9310,None,en
790946055508652032,4392,15868,None,en
790723298204217344,2146,0,None,en
790698755171364864,1808,7806,None,en
790581949425475584,6651,19576,None,en
790337589677002753,1769,7420,None,en
790277117346975746,2958,11908,None,en
790227638568808452,3313,0,None,en
789986466051088384,2146,8810,None,en
789960241177853952,3839,0,None,en
789903600034189313,3888,9793,None,en
789628658055020548,1651,7084,None,en
789599242079838210,1796,6383,None,en
789530877013393408,3160,11094,None,en
789314372632018944,2139,8205,None,en
789280767834746880,4592,0,None,en
789268448748703744,2449,8666,None,en
789137962068021249,2609,9227,None,en
788908386943430656,11718,26087,None,en
788765914992902144,9671,25922,None,en
788552643979468800,6670,0,None,en
788412144018661376,4930,14730,None,en
788178268662984705,1980,6903,None,en
788150585577050112,1201,5803,None,en
788070120937619456,3216,0,None,en
788039637453406209,1230,5800,None,en
787810552592695296,2842,8155,None,en
787717603741622272,2587,9715,None,en
787397959788929025,2670,10339,None,en
787322443945877504,1628,7401,None,en
787111942498508800,6301,0,None,en
786963064373534720,7433,25290,None,en
786729988674449408,2275,0,None,en
786709082849828864,5734,17373,None,en
786664955043049472,2366,10056,None,en
786595970293370880,2918,8981,None,en
786363235746385920,3221,10284,None,en
786286427768250368,2648,7565,None,en
786233965241827333,4380,14414,None,en
786051337297522688,148,1354,None,en
786036967502913536,6505,0,None,en
785927819176054784,2991,10815,None,en
785872687017132033,1673,6346,None,en
785639753186217984,2106,7462,None,en
785533386513321988,1843,8595,None,en
785515384317313025,1166,5800,None,en
785264754247995392,1519,6913,None,en
785170936622350336,4501,11384,None,en
784826020293709826,3012,9575,None,en
784517518371221505,2366,8502,None,en
784431430411685888,1184,5447,None,en
784183165795655680,7483,18971,None,en
784057939640352768,10368,28124,None,en
783839966405230592,10052,28409,None,en
783821107061198850,1829,6991,None,en
783695101801398276,2991,9873,None,en
783466772167098368,2076,7986,None,en
783391753726550016,5096,16006,None,en
783347506784731136,5148,0,None,en
783334639985389568,10889,27502,None,en
783085703974514689,2020,7740,None,en
782969140009107456,6891,22822,None,en
782747134529531904,1319,7071,None,en
782722598790725632,5017,16300,None,en
782598640137187329,1767,7383,None,en
782305867769217024,5129,15715,None,en
782021823840026624,5741,0,None,en
781955203444699136,3138,10570,None,en
781661882474196992,2528,9881,None,en
781655249211752448,1053,3785,None,en
781524693396357120,5148,19597,None,en
781308096455073793,2385,6751,None,en
781251288990355457,1930,7925,None,en
781163403222056960,2584,9277,None,en
780931614150983680,6748,20493,None,en
780858289093574656,1866,6801,None,en
780800785462489090,1201,5195,None,en
780601303617732608,3127,11427,None,en
780543529827336192,1627,5953,None,en
780496263422808064,3425,0,None,en
780476555013349377,103,0,None,en
780459368902959104,1003,5000,None,en
780192070812196864,2089,8221,None,en
780092040432480260,2137,0,None,en
780074436359819264,4570,11434,None,en
779834332596887552,6505,17772,None,en
779377524342161408,2889,8258,None,en
779124354206535695,17034,0,None,en
779056095788752897,4212,13905,None,en
778990705243029504,6657,18754,None,en
778774459159379968,9161,0,None,en
778764940568104960,338,820,None,en
778650543019483137,1391,5428,None,en
778624900596654080,943,4339,None,en
778408200802557953,4009,12871,None,en
778396591732486144,11345,0,None,en
778383385161035776,1019,5506,None,en
778286810187399168,3064,9746,None,en
778039087836069888,2466,7994,None,en
778027034220126208,1493,6199,None,en
777953400541634568,3269,0,None,en
777885040357281792,1515,5998,None,en
777684233540206592,2727,10620,None,en
777641927919427584,3922,0,None,en
777621514455814149,2341,8220,None,en
777189768882946048,3985,13321,None,en
776819012571455488,12608,0,None,en
776813020089548800,1114,4602,None,en
776477788987613185,2561,8253,None,en
776249906839351296,8464,0,None,en
776218204058357768,14741,28116,None,en
776201521193218049,2335,9027,None,en
776113305656188928,4026,11121,None,en
776088319444877312,141,1714,None,en
775898661951791106,15542,0,None,en
775842724423557120,2466,11044,None,en
775733305207554048,3699,13083,None,en
775729183532220416,4281,12272,None,en
775364825476165632,2713,6950,None,en
775350846108426240,3628,9585,None,en
775085132600442880,4374,14632,None,en
774757898236878852,1656,8138,None,en
774639387460112384,1615,6368,None,en
774314403806253056,5092,20543,None,en
773985732834758656,3587,10167,None,en
773922284943896577,1629,6062,None,en
773704687002451968,1498,6238,None,en
773670353721753600,1225,5055,None,en
773547596996571136,5698,20829,None,en
773336787167145985,4674,0,None,en
773308824254029826,6953,21989,None,en
773247561583001600,3004,8887,None,en
773191612633579521,3806,9399,None,en
772877495989305348,3580,8053,None,en
772826264096874500,2210,7568,None,en
772615324260794368,3119,0,None,en
772581559778025472,1588,6114,None,en
772193107915964416,1291,5680,None,en
772152991789019136,1054,3590,None,en
772117678702071809,687,3553,None,en
772114945936949249,439,2583,None,en
772102971039580160,866,3775,None,en
771908950375665664,1757,6188,None,en
771770456517009408,3142,11293,None,en
771500966810099713,2421,7776,None,en
771380798096281600,4674,9918,None,en
771171053431250945,6895,0,None,en
771136648247640064,2710,8613,None,en
771102124360998913,1335,5867,None,en
771014301343748096,1539,6485,None,en
770787852854652928,1104,4621,None,en
770772759874076672,1326,4890,None,en
770655142660169732,1668,6928,None,en
770414278348247044,1927,5945,None,en
770293558247038976,1355,5850,None,en
770093767776997377,2818,0,None,en
770069151037685760,2126,7147,None,en
769940425801170949,8838,29309,None,en
769695466921623552,1564,6048,None,en
769335591808995329,7130,0,None,en
769212283578875904,1600,5084,None,en
768970937022709760,6002,13413,None,en
768909767477751808,2443,0,None,en
768855141948723200,827,3935,None,en
768609597686943744,1099,3861,None,en
768596291618299904,1188,4736,None,en
768554158521745409,5387,0,None,en
768473857036525572,3162,12779,None,en
768193404517830656,3269,10201,None,en
767884188863397888,1266,4469,None,en
767754930266464257,4961,14991,None,en
767500508068192258,2151,7057,None,en
767191397493538821,3479,11545,None,en
767122157629476866,2648,9556,None,en
766793450729734144,1260,4750,None,en
766714921925144576,348,2465,None,en
766693177336135680,730,3798,None,en
766423258543644672,1459,5643,None,en
766313316352462849,1734,6345,None,en
766078092750233600,2424,0,None,en
766069199026450432,775,3948,None,en
766008592277377025,461,3538,None,en
765719909049503744,1995,6807,None,en
765669560888528897,1132,4858,None,en
765395769549590528,3118,25133,None,en
765371061932261376,2005,6681,None,en
765222098633691136,3119,10932,None,en
764857477905154048,1648,6085,None,en
764259802650378240,1393,5645,None,en
763956972077010945,50,734,None,en
763837565564780549,3818,11774,None,en
763183847194451968,1359,5062,None,en
763167063695355904,2752,0,None,en
763103485927849985,2124,6936,None,en
762699858130116608,3313,11372,None,en
762471784394268675,5919,10523,None,en
762464539388485633,3839,9650,None,en
